nr	P	Pdb	h	a	a_occ	R	time	R_ref
#iterations=10 pstart=0 pend=2 pnum=200 L=4 Ku=4 time_scale=100
137	 23.82	 13.77	std	[ 1. -0. -0. -0.  0. -0.  0.  0.]	2	 0.52	 0.80	 0.19
				[ 0. -1.  0.  0. -0.  0. -0. -0.]	1			
				[-0.  0. -1.  0.  1.  0.  1.  0.]	1			
				[-0.  2. -0. -1.  1.  2.  1. -0.]	1			
				[-0.  0. -0. -0. -0.  1.  0.  0.]	1			
				[-1. -1.  0.  1. -1. -0.  1. -0.]	1			
				[ 1.  1.  1. -0. -1.  0.  0.  0.]	1			
				[-1. -0. -0.  0. -0. -0. -0. -0.]	1			
				[-1. -2.  2. -0.  1.  2. -1. -1.]	1			
138	 24.37	 13.87	std	[ 0.  0. -0. -0. -0.  0.  1.  0.]	2	 0.62	 0.80	 0.21
				[-1.  1. -1.  1. -1. -1. -0.  0.]	1			
				[ 0.  0. -0.  0.  1. -0.  0.  1.]	1			
				[-1.  1.  0. -0. -1. -0.  1. -1.]	1			
				[ 2. -0. -2.  0. -1. -1. -0. -1.]	1			
				[ 0.  0.  0.  0.  0. -1.  0.  0.]	1			
				[-0.  1. -0.  0.  0. -1.  1.  0.]	1			
				[-0.  0. -0.  0. -0. -0. -1. -0.]	1			
				[ 0. -1.  0.  0. -0. -0. -0. -0.]	1			
139	 24.95	 13.97	std	[-1.  0.  0. -0. -0.  0.  0.  0.]	3	 0.49	 0.80	 0.22
				[ 0. -0.  0.  0.  1. -0.  0. -0.]	1			
				[-1.  0. -1. -0. -0.  1.  1. -0.]	1			
				[ 0. -1. -0. -0. -0.  0. -0. -0.]	1			
				[ 0.  0.  0.  0.  0.  1. -0.  0.]	1			
				[ 0.  0. -0. -0. -1. -0. -0. -0.]	1			
				[ 2. -1. -1. -0.  2.  1. -0. -1.]	1			
				[-1.  0.  0. -1. -0. -1.  1.  0.]	1			
140	 25.53	 14.07	std	[-0. -0. -0. -0.  1.  0. -0.  0.]	2	 0.47	 0.80	 0.20
				[-0.  0. -0. -1. -0.  1.  0.  0.]	1			
				[ 0. -1.  1. -1.  0.  0. -0. -0.]	1			
				[ 1. -0.  0.  1.  1.  1. -0.  0.]	1			
				[ 0. -1.  0. -0. -0. -0.  0. -0.]	1			
				[ 1. -0.  1.  0.  0.  0.  0.  1.]	1			
				[ 0. -1. -2. -2. -2. -0.  1.  1.]	1			
				[ 0.  1.  0. -1.  0.  0.  1.  0.]	1			
				[ 0.  0.  0. -0. -1. -0.  0. -0.]	1			
141	 26.13	 14.17	std	[ 0.  2. -0. -0.  0.  1.  1. -1.]	1	 0.67	 0.80	 0.00
				[ 0. -0. -1. -0.  0. -0.  0. -0.]	1			
				[-1.  1. -0. -1. -0.  0. -1. -0.]	1			
				[-0. -1.  1. -1. -0. -1.  0. -0.]	1			
				[-0.  2.  0. -0.  2. -1.  2. -1.]	1			
				[-0. -0.  0.  1.  0. -0.  0. -0.]	1			
				[-0. -0.  1.  0. -0. -0. -1. -1.]	1			
				[-1.  0.  1. -0. -0. -0. -0.  1.]	1			
				[ 0.  0.  1. -0.  0.  0. -0.  0.]	1			
				[ 0.  0.  1.  1.  0. -0.  0. -0.]	1			
142	 26.74	 14.27	std	[-0.  0.  0.  0. -0. -0.  1. -0.]	2	 0.55	 0.80	 0.14
				[-1. -2. -1.  0. -0. -1.  2. -1.]	1			
				[-0.  1.  1. -1. -0.  0. -0.  0.]	1			
				[-1.  0.  1.  1.  1. -1.  0.  0.]	1			
				[-0.  0. -0.  1. -0. -0. -0. -0.]	1			
				[ 0.  1. -0.  0. -0.  0. -0. -0.]	1			
				[-1.  0.  1.  0. -1. -1.  1.  1.]	1			
				[-0. -1. -1. -1.  1. -0.  1. -1.]	1			
				[-0.  0.  0. -1.  0.  0. -0.  0.]	1			
143	 27.36	 14.37	std	[-0.  0. -1.  1. -1.  1. -1. -0.]	1	 0.53	 0.80	 0.00
				[ 1. -0.  0.  0.  0. -0. -0. -0.]	1			
				[ 0.  0. -0. -0.  1. -0.  0.  0.]	1			
				[ 0.  0.  0.  0. -0.  0.  1. -0.]	1			
				[ 0. -0.  0.  0. -0.  1.  0. -0.]	1			
				[ 0.  0. -0. -0. -0. -1.  0. -0.]	1			
				[ 1. -0. -1. -0.  1. -1. -0.  1.]	1			
				[ 0.  0. -1.  0.  0. -1.  0. -0.]	1			
				[ 1.  0.  0.  0. -1.  0.  0.  0.]	1			
				[-0. -0. -0.  1.  0. -1. -1. -0.]	1			
144	 28.01	 14.47	std	[-0.  0. -0.  0.  0.  0. -1. -0.]	2	 0.62	 0.80	 0.18
				[ 1. -0.  0. -0.  0. -0. -0. -0.]	1			
				[-0.  1. -1. -0. -1. -0. -1. -1.]	1			
				[-0. -0.  0.  0. -0.  0.  0. -1.]	1			
				[-1.  1.  0. -0. -0.  1.  1. -0.]	1			
				[-0.  1. -0. -0. -0. -0.  0.  0.]	1			
				[-0.  0.  0. -0.  1.  1. -0. -0.]	1			
				[ 1.  0. -0.  1. -0.  0.  0.  0.]	1			
				[ 0.  2. -1.  2. -1.  1.  0.  0.]	1			
145	 28.66	 14.57	std	[-0. -1.  0. -0. -0. -0.  0. -1.]	1	 0.67	 0.80	 0.06
				[ 0.  1.  0.  0. -0. -1.  0.  0.]	1			
				[ 0. -1.  0.  0. -1. -1.  0.  1.]	1			
				[-1.  0.  0.  0. -0.  0.  0.  0.]	1			
				[ 1. -1.  1.  1.  1. -1.  1.  1.]	1			
				[-1. -1.  1.  1. -1. -1. -1. -0.]	1			
				[-0.  0.  0.  0. -0.  1.  0.  0.]	1			
				[-0. -0.  0. -0. -0. -1. -0.  0.]	1			
				[-1.  1. -1. -2. -0. -1. -2.  2.]	1			
				[ 1. -0. -0.  0. -0. -0. -0.  0.]	1			
146	 29.33	 14.67	std	[-0.  0. -1. -0.  0. -0. -0.  0.]	2	 0.62	 0.80	 0.22
				[ 0.  0. -0. -0.  0. -1. -0. -1.]	1			
				[ 1. -0. -0. -1. -2.  1.  2. -1.]	1			
				[-0. -0.  0. -0.  0. -0. -1.  0.]	1			
				[-1.  0.  0.  0.  0. -0.  0. -0.]	1			
				[ 0. -0. -0.  0. -0. -0. -0. -1.]	1			
				[-0.  0.  0.  0. -0. -0.  1.  0.]	1			
				[ 0.  1. -0.  0. -0.  0. -0.  0.]	1			
				[ 1. -0.  2.  0. -1.  1. -0.  0.]	1			
147	 30.02	 14.77	std	[ 0. -0.  0. -0.  0.  1. -1.  0.]	1	 0.65	 0.80	 0.00
				[ 1. -1. -0.  0. -0.  1.  0. -1.]	1			
				[ 1.  0.  0. -0. -0. -0. -0. -0.]	1			
				[-0.  0. -0. -0.  1.  0. -0. -0.]	1			
				[ 2. -0.  0.  0.  2. -1.  2. -1.]	1			
				[ 0. -1.  1.  0. -0.  1.  0.  0.]	1			
				[-1. -1. -1.  1. -0.  0. -0.  1.]	1			
				[-2.  1. -2.  0.  2. -1.  1.  0.]	1			
				[-2.  1.  2.  0. -1. -1.  0. -0.]	1			
				[ 0. -0. -0. -0.  0.  1.  0.  0.]	1			
148	 30.72	 14.87	std	[-0. -0.  0.  0.  0. -0. -0.  1.]	2	 0.54	 0.79	 0.17
				[-0. -0. -0. -1.  0.  0.  1. -0.]	1			
				[ 0. -1.  0. -0. -0. -0. -0. -0.]	1			
				[ 0. -2.  0.  1. -0.  1.  0. -0.]	1			
				[ 0.  0. -1. -0. -0.  0. -0.  0.]	1			
				[ 1. -1.  0. -1. -1.  1. -0.  0.]	1			
				[-1. -1.  2. -2. -0.  1.  1. -2.]	1			
				[ 1.  0.  1. -0. -0.  1. -1.  1.]	1			
				[-0.  1. -0. -0. -0.  0.  0.  0.]	1			
149	 31.44	 14.97	std	[ 1.  0. -0.  0. -0.  0. -0.  0.]	2	 0.66	 0.80	 0.12
				[ 1.  0. -0.  0. -0.  1. -1. -1.]	1			
				[-1. -0. -1. -6. -1.  3.  1.  3.]	1			
				[-0.  1.  2. -1.  1.  2.  2.  0.]	1			
				[ 0.  0.  1. -0. -0. -0. -1.  1.]	1			
				[-0. -0.  1. -2. -0. -0. -1.  2.]	1			
				[ 0.  0.  0.  0. -0. -1. -0. -0.]	1			
				[-0. -1. -0. -0. -0.  0. -0.  1.]	1			
				[ 0. -1.  0. -0. -0. -1.  1. -0.]	1			
150	 32.18	 15.08	std	[-0. -0. -0. -0. -0. -0.  0. -1.]	2	 0.46	 0.80	 0.16
				[-0.  0.  0.  1.  0. -1. -0.  0.]	1			
				[ 0.  0. -1. -0. -0. -0. -0.  0.]	1			
				[ 0.  0. -1. -0. -1.  0.  0. -1.]	1			
				[ 0.  1.  0. -0.  0.  0. -0.  0.]	1			
				[-1.  1. -0.  1.  0.  0.  1. -1.]	1			
				[ 0. -0.  1. -0. -0.  1.  0. -0.]	1			
				[ 1. -0. -0.  0.  0. -0. -0. -0.]	1			
				[ 0. -0. -1. -1. -1. -0.  0. -0.]	1			
151	 32.93	 15.18	std	[-0.  0.  0.  0. -0.  0.  1.  0.]	1	 0.63	 0.80	 0.18
				[-0. -0.  0.  1.  0.  0.  1. -1.]	1			
				[ 0.  0. -0.  1. -0. -1.  1.  0.]	1			
				[-0. -0. -0.  1. -0. -0.  0. -0.]	1			
				[ 1. -1.  2. -0.  2.  2. -0.  1.]	1			
				[ 0. -0. -1.  0.  0.  0. -0.  0.]	1			
				[ 1.  1.  2.  1. -0.  0.  0.  0.]	1			
				[ 0. -0. -0. -0.  1. -0. -0.  0.]	1			
				[ 0.  1. -0.  0. -0. -0. -0. -0.]	1			
				[ 0.  0.  0. -0. -0. -0. -1.  0.]	1			
152	 33.70	 15.28	std	[-0. -0. -0. -0. -0.  0. -0. -1.]	2	 0.51	 0.81	 0.17
				[ 1.  0.  0. -0. -0. -0. -0. -0.]	1			
				[ 0.  1.  0. -0.  0. -0.  0.  0.]	1			
				[ 0. -0. -0.  1.  0. -1. -1. -1.]	1			
				[ 0.  1. -1.  1.  0. -0. -1. -0.]	1			
				[-1. -1.  0.  0.  0. -0.  1. -1.]	1			
				[ 0. -1.  0.  0.  0. -0.  0. -0.]	1			
				[ 0. -0.  0.  0. -0. -1. -0.  0.]	1			
				[-0.  0.  0. -0. -1. -0.  0. -0.]	1			
153	 34.49	 15.38	std	[ 0. -1.  1.  0.  1.  0.  1.  1.]	1	 0.62	 0.80	 0.00
				[-1. -0. -0. -0.  0. -0. -0.  0.]	1			
				[ 1.  0.  0. -0.  0.  1.  1.  0.]	1			
				[-0. -0.  0. -0. -0.  0.  1. -0.]	1			
				[ 1.  0. -0.  0.  0. -0. -0. -0.]	1			
				[ 0. -0. -0. -1.  1.  0. -0.  0.]	1			
				[ 1. -1. -0. -0.  0.  1.  1.  0.]	1			
				[ 1. -0. -1. -1. -0. -0. -1. -0.]	1			
				[-1.  0. -0.  0. -0. -1.  0. -1.]	1			
				[ 0.  0. -0.  0. -0. -1. -0.  0.]	1			
154	 35.30	 15.48	std	[ 0.  0. -1. -0.  0. -0.  0. -0.]	1	 0.61	 0.77	 0.19
				[-0.  0.  0.  0.  0. -1.  0. -0.]	1			
				[ 0. -0. -0.  0.  1.  0. -0. -1.]	1			
				[ 0. -0.  1.  0.  0. -0. -0.  1.]	1			
				[ 1. -0. -1.  0.  0. -0.  1.  0.]	1			
				[-0. -1.  0.  1. -0. -0. -0.  0.]	1			
				[-0.  0. -0.  1. -0. -0. -0. -0.]	1			
				[-0. -1.  0. -0. -1. -0.  1.  0.]	1			
				[-0.  1. -0.  0.  0. -0. -0. -0.]	1			
				[-0. -0. -0. -1.  0.  1. -1.  1.]	1			
155	 36.12	 15.58	std	[-1.  1. -1.  0. -1. -0. -1. -0.]	1	 0.63	 0.79	 0.00
				[-0. -1. -0.  0. -0. -0.  0. -0.]	1			
				[ 1.  2. -1.  1. -2.  1.  2.  0.]	1			
				[ 0.  0. -0. -1.  0. -0.  0.  0.]	1			
				[-0.  0. -1. -0. -0.  1. -1. -1.]	1			
				[-1. -0. -0. -0.  0. -0. -0.  0.]	1			
				[ 0.  1.  0. -0.  1. -1. -0.  1.]	1			
				[ 0.  0. -0. -0. -0.  0. -0.  1.]	1			
				[ 0.  1.  0. -0. -1.  0.  0.  0.]	1			
				[ 1. -0.  0.  0.  0.  0.  0. -0.]	1			
156	 36.97	 15.68	std	[-0. -0. -0. -1.  0.  0.  0.  0.]	2	 0.46	 0.80	 0.14
				[ 0. -0.  0. -0. -0.  0. -0. -1.]	1			
				[ 0.  0. -0.  1.  0. -0. -0.  0.]	1			
				[-0.  1.  1. -0.  1.  1. -0.  1.]	1			
				[-1.  0.  0.  0.  0.  0.  0. -0.]	1			
				[ 0. -0.  0. -0.  0. -0.  1. -0.]	1			
				[ 1. -1.  0.  0.  0. -1. -1.  1.]	1			
				[-1. -1. -0.  0.  0. -0. -0.  0.]	1			
				[-0. -1. -0.  2. -2.  2.  1. -2.]	1			
157	 37.83	 15.78	std	[-0. -1.  0. -0. -0.  0. -0.  0.]	2	 0.55	 0.80	 0.19
				[ 0.  0.  0. -0.  1. -0.  0.  0.]	1			
				[-0. -1.  1.  1. -0. -0.  1. -0.]	1			
				[ 0. -0.  0.  0. -0.  0. -1. -0.]	1			
				[-0. -1. -1. -1.  1.  0. -1. -0.]	1			
				[ 0. -0. -0. -0.  0. -0.  1. -0.]	1			
				[ 1. -1. -1.  1.  1.  0.  1. -1.]	1			
				[-0.  0.  0. -1.  0.  1. -0. -0.]	1			
				[ 0.  0. -0.  1. -0.  0. -0. -0.]	1			
158	 38.72	 15.88	std	[-0.  0.  0.  0.  0.  0. -0.  1.]	2	 0.72	 0.80	 0.26
				[-0.  0. -1. -1. -1. -0.  1. -0.]	1			
				[-1.  1.  0. -1.  1.  0.  1.  0.]	1			
				[ 0. -0.  1. -1.  0. -0.  1.  0.]	1			
				[-0.  0.  0. -0.  1.  0. -0. -0.]	1			
				[ 0. -2. -1. -1.  0.  2.  2. -0.]	1			
				[-1. -0.  1. -0. -0. -2. -0.  2.]	1			
				[ 2.  1.  2. -1.  2. -2.  0.  0.]	1			
				[-0.  0. -0. -0. -1. -0. -0. -0.]	1			
159	 39.63	 15.98	std	[-2.  1.  1. -1. -0. -0. -2. -2.]	1	 0.51	 0.78	 0.00
				[-1.  1.  1. -1. -2.  0. -2.  2.]	1			
				[-0.  0. -0.  1. -0.  0. -0. -0.]	1			
				[-1. -0. -0.  0.  1.  0.  0. -1.]	1			
				[ 1. -2. -2.  1. -1. -2. -2.  1.]	1			
				[ 0. -1. -0. -0. -0. -0. -0. -0.]	1			
				[ 0.  0. -1. -1.  0.  0.  0.  1.]	1			
				[-1.  0. -1.  1.  0. -0. -1.  0.]	1			
				[-1.  1.  2.  1. -0.  0. -2.  2.]	1			
				[-1.  1. -1.  1.  0. -1. -0. -0.]	1			
160	 40.55	 16.08	std	[ 0. -0.  0.  0. -0.  0. -1.  0.]	2	 0.68	 0.80	 0.14
				[-0. -1. -0.  0. -0.  0. -0.  0.]	2			
				[ 0.  0. -0.  2.  2.  1. -0. -1.]	1			
				[-0. -0.  0. -0.  0.  1. -0. -0.]	1			
				[ 0.  1. -0. -0.  0. -1.  0.  1.]	1			
				[ 0. -1.  0. -0.  0.  1.  0.  1.]	1			
				[ 0.  0. -0.  1.  0. -0.  0. -0.]	1			
				[-0.  1. -0.  2. -0.  2.  1. -0.]	1			
161	 41.50	 16.18	std	[-1.  1. -0. -1.  0.  1.  0.  0.]	1	 0.50	 0.80	 0.00
				[ 1. -1. -0. -0.  1. -1.  0.  1.]	1			
				[ 0. -0. -0. -0.  0. -0.  0. -1.]	1			
				[ 1. -1.  0.  0.  1.  0. -0.  0.]	1			
				[-0.  0.  0.  0.  1.  0.  0.  0.]	1			
				[-1.  1. -1.  0. -0. -1. -1.  0.]	1			
				[ 0.  1. -0. -1.  1.  1.  1.  1.]	1			
				[-0.  0.  0. -0.  0. -1. -0. -0.]	1			
				[-0. -0. -0. -0. -1.  0. -0.  0.]	1			
				[ 0. -0. -0. -1. -0.  0.  0.  0.]	1			
162	 42.48	 16.28	std	[ 0.  0.  0.  1.  0. -0. -0. -0.]	1	 0.56	 0.80	 0.12
				[ 0.  1.  0.  1. -1. -0. -1.  0.]	1			
				[-0.  0.  0.  0.  0. -0.  1. -0.]	1			
				[-0.  0.  0.  0.  0.  0.  0.  1.]	1			
				[-0. -0.  0.  0. -1. -0.  0. -0.]	1			
				[ 0. -0.  0.  0. -1.  0. -1. -0.]	1			
				[-0.  1. -1. -0. -1. -0. -1. -0.]	1			
				[-0.  0.  2.  2.  2. -1. -1.  1.]	1			
				[ 2.  0. -0. -1. -2.  0.  2.  1.]	1			
				[ 0.  0.  0.  0. -0. -1.  0.  0.]	1			
163	 43.47	 16.38	std	[-0.  1. -1. -1.  0. -0.  0. -0.]	1	 0.48	 0.80	 0.00
				[-0.  1. -0. -0. -0.  0. -0. -0.]	1			
				[-0.  0.  0.  1.  0.  0. -0. -0.]	1			
				[ 0.  0. -1.  0. -0.  0.  0. -0.]	1			
				[-0. -1. -1. -0.  1. -0.  1. -1.]	1			
				[ 0. -0. -0.  0. -1. -0.  0. -0.]	1			
				[ 0.  0. -0. -1.  0.  0. -0. -0.]	1			
				[-1.  1. -0.  0. -1.  0.  0. -1.]	1			
				[ 0.  0. -0. -0. -1. -0. -1. -1.]	1			
				[ 1.  0. -0. -0. -0.  0. -0. -0.]	1			
164	 44.49	 16.48	std	[ 0.  1. -0. -0.  0.  0.  0.  0.]	1	 0.53	 0.80	 0.17
				[-1.  0. -0. -1. -1. -1. -0. -0.]	1			
				[-0. -0.  0.  1.  1. -0.  1.  0.]	1			
				[ 0.  0. -1.  0. -0. -0.  0. -0.]	1			
				[ 1. -1.  0.  0. -0.  1. -0.  0.]	1			
				[ 1.  1.  0. -0.  0. -1.  0.  1.]	1			
				[-1.  0.  0. -0.  0.  0.  0.  0.]	1			
				[-1.  1. -0.  0. -0. -0.  0. -0.]	1			
				[-1.  0. -1.  1. -0.  0.  1. -1.]	1			
				[-0. -1.  0.  0. -0. -0.  0.  0.]	1			
165	 45.53	 16.58	std	[-0. -0. -0.  0. -1.  0. -0.  0.]	1	 0.70	 0.80	 0.09
				[ 0.  0.  0. -0. -0. -0. -1. -0.]	1			
				[-0.  1.  1.  0.  0. -1. -0. -1.]	1			
				[-1.  1.  1. -1. -0.  1. -1. -0.]	1			
				[ 1.  0.  0. -1. -0.  0.  1.  0.]	1			
				[-0. -0.  0.  0.  0.  1. -0. -0.]	1			
				[ 0. -1.  1. -1.  0. -2.  2.  1.]	1			
				[ 1.  0. -0. -1.  1.  1.  0.  1.]	1			
				[ 0. -0.  0. -0.  0.  0.  0. -1.]	1			
				[ 0. -1. -1. -0. -1. -0.  0.  1.]	1			
166	 46.60	 16.68	std	[-0. -0. -1. -1. -1.  1. -0.  1.]	1	 0.62	 0.80	 0.00
				[ 0. -0. -1.  0. -0.  1.  1. -1.]	1			
				[-1. -0. -0.  0.  0.  0.  0.  0.]	1			
				[-0.  1. -0. -1.  1. -0. -0. -0.]	1			
				[ 0.  2.  0.  0. -0.  0.  1. -1.]	1			
				[-1. -1. -0. -0.  0. -1. -1. -0.]	1			
				[ 0. -0. -0. -1. -0.  1.  0.  0.]	1			
				[ 0.  0. -2.  1. -0.  2.  1.  1.]	1			
				[-0.  0. -0.  0. -1. -1. -0. -0.]	1			
				[-0. -0. -0. -0. -1. -0. -1. -1.]	1			
167	 47.69	 16.78	std	[ 1.  0. -0. -0. -0.  0.  0. -0.]	2	 0.54	 0.80	 0.26
				[ 0.  0. -1.  1.  1. -1. -0.  0.]	1			
				[ 1.  0.  0. -0. -1.  1. -1.  1.]	1			
				[ 0. -0. -0. -1. -0.  0. -0. -1.]	1			
				[-0. -1. -0.  0.  0.  0. -0. -1.]	1			
				[-0. -0. -0.  0.  1.  0. -0. -0.]	1			
				[ 1.  1. -1.  0. -1.  0.  1. -0.]	1			
				[ 0. -0. -1. -0. -0. -0. -0.  0.]	1			
				[-1. -0.  0.  0. -0. -0.  0.  0.]	1			
168	 48.80	 16.88	std	[ 0.  0.  0. -0.  0. -0.  0.  1.]	2	 0.47	 0.80	 0.15
				[ 1.  0. -0. -0. -0. -0.  0. -0.]	1			
				[-0.  0. -1.  0.  0.  0. -0.  0.]	1			
				[ 0.  1.  1. -0. -0. -0. -0. -1.]	1			
				[-0.  0.  0.  0.  0.  1.  0.  0.]	1			
				[ 0. -0. -1.  0. -0. -1. -1.  0.]	1			
				[-0.  0. -0.  0.  0. -1. -0. -0.]	1			
				[-1.  1. -0. -0. -0. -0. -0.  0.]	1			
				[-1. -1.  1. -1. -0.  1. -1. -1.]	1			
169	 49.95	 16.98	std	[-1.  1. -0. -1. -1.  0. -0. -1.]	1	 0.55	 0.79	 0.00
				[-0. -1. -0. -1.  1.  1. -0. -1.]	1			
				[ 1.  1.  1.  1. -1. -0. -1.  1.]	1			
				[-0. -1.  0. -1.  0.  0. -0. -1.]	1			
				[ 1. -0. -0. -0.  0. -0. -0. -0.]	1			
				[ 1. -0.  1.  1.  1.  0. -1. -1.]	1			
				[ 0. -0. -0. -0.  0.  0. -1.  1.]	1			
				[ 0. -0. -0.  1.  1.  0.  1. -0.]	1			
				[-2.  1.  2. -2. -0. -1.  1. -2.]	1			
				[ 1.  0.  0. -1.  1.  1. -0. -1.]	1			
170	 51.11	 17.09	std	[-0. -0.  0.  0. -1.  0. -0. -0.]	1	 0.64	 0.80	 0.14
				[-0.  1. -0. -0.  1.  0. -1. -0.]	1			
				[ 0. -1. -0. -0.  1.  0. -0.  1.]	1			
				[-0.  0.  1. -0. -0. -1. -1.  1.]	1			
				[-0. -0. -0. -0. -0.  1. -0. -0.]	1			
				[ 0. -0.  0. -0.  0. -0. -1.  0.]	1			
				[ 0. -0.  1. -0.  0. -0. -0.  0.]	1			
				[-1.  0.  0.  1. -0.  1.  1. -1.]	1			
				[-0.  0.  0.  0.  0. -1. -0. -0.]	1			
				[-0. -0. -0.  1. -0. -0.  0.  0.]	1			
171	 52.31	 17.19	std	[-0. -0. -0. -0. -0.  1.  0.  0.]	2	 0.67	 0.80	 0.16
				[ 2. -1. -0.  1. -2.  2. -1. -0.]	1			
				[ 0. -0.  0. -1.  0.  0. -0.  0.]	1			
				[ 1. -0. -1.  0.  1. -0.  0. -1.]	1			
				[-0.  1.  0.  0. -0.  0. -0.  0.]	1			
				[ 0.  0. -0. -0. -1.  0.  0.  0.]	1			
				[-2.  2. -1.  1.  0.  1. -2. -1.]	1			
				[-0. -0. -0.  0.  1.  0.  0. -0.]	1			
				[-1. -0. -0.  0.  0. -0. -0. -1.]	1			
172	 53.54	 17.29	std	[ 0.  0.  0. -1.  0. -0.  0. -0.]	2	 0.51	 0.80	 0.13
				[ 1.  1. -0.  0.  1.  0.  1. -1.]	1			
				[-0.  0. -0.  1.  0.  0.  0. -0.]	1			
				[-0.  0. -1. -0. -0.  0. -1. -1.]	1			
				[-0. -0.  1. -0. -0.  0. -0.  0.]	1			
				[-0. -1.  1.  0.  0.  1.  0. -1.]	1			
				[ 0. -0. -0.  0. -1.  0. -0. -0.]	1			
				[ 1.  0. -0. -0.  0. -0. -1.  0.]	1			
				[ 1.  0.  1. -0. -0. -0. -0. -0.]	1			
173	 54.79	 17.39	std	[ 1.  0. -0.  0.  0.  0. -0. -0.]	2	 0.53	 0.80	 0.10
				[ 0. -1. -0. -1. -0. -1. -0.  1.]	1			
				[ 0. -0.  0.  0. -1.  0. -0.  0.]	1			
				[ 0.  0.  0. -1. -0. -0. -0.  0.]	1			
				[-0.  0.  1. -1. -0.  1.  1. -0.]	1			
				[-0. -1. -0. -0.  1. -0. -1. -0.]	1			
				[-1.  1. -2.  2.  2. -0.  1. -2.]	1			
				[-0. -1.  0. -0. -0. -0.  0.  0.]	1			
				[-0. -0. -0. -1.  1. -0. -0. -0.]	1			
174	 56.07	 17.49	std	[ 0. -0.  0. -0. -1.  0.  0. -0.]	3	 0.63	 0.80	 0.19
				[-0. -0.  0. -1. -0. -1. -0.  1.]	1			
				[ 0.  0.  0.  1.  1. -0. -0.  0.]	1			
				[ 0. -0. -1. -1. -0. -0.  0. -0.]	1			
				[ 1.  1.  1. -0. -0. -1.  1.  0.]	1			
				[ 0. -0.  0.  1.  0. -1. -0. -0.]	1			
				[-0. -1.  0.  0.  0. -0.  0. -0.]	1			
				[-1. -0. -1.  0.  0. -0. -0.  0.]	1			
175	 57.38	 17.59	std	[-1.  1. -1.  0.  1.  1.  0.  1.]	1	 0.58	 0.81	 0.00
				[-0. -0.  0. -0. -0. -0.  0.  1.]	1			
				[ 1. -0. -0. -0.  0. -1.  1.  0.]	1			
				[ 0.  0.  1. -0.  0. -0.  0. -0.]	1			
				[-0. -0.  1.  0.  0. -1.  1. -1.]	1			
				[-1.  0. -0. -2. -1. -1. -2. -1.]	1			
				[ 0.  1. -0. -1. -0.  1. -0.  1.]	1			
				[ 0.  1. -0. -0. -1.  1.  0. -1.]	1			
				[ 0.  0. -1. -0.  0.  0. -0. -0.]	1			
				[-0.  0.  0.  0. -1. -0.  0.  0.]	1			
176	 58.73	 17.69	std	[ 0.  0. -0.  0. -0. -0.  0.  1.]	2	 0.54	 0.80	 0.22
				[ 0. -0.  0. -0.  1. -0.  0.  0.]	1			
				[ 1. -0. -1.  1. -0.  0. -0. -1.]	1			
				[-0. -1.  0.  0. -1.  0. -0.  0.]	1			
				[-1. -0. -0. -0. -0.  0.  0. -1.]	1			
				[ 0.  0.  1. -1. -0. -0.  1. -0.]	1			
				[-0. -1.  1. -0.  0. -0.  1. -0.]	1			
				[ 0.  0. -0. -0. -1.  0.  0. -0.]	1			
				[-0. -0.  0. -1.  0.  0. -0.  0.]	1			
177	 60.10	 17.79	std	[-0. -0.  0. -0. -0.  1. -0.  0.]	3	 0.55	 0.81	 0.18
				[ 0. -0. -0.  0. -0.  0. -1.  0.]	2			
				[-0.  1.  0. -0.  0.  0.  0. -0.]	1			
				[ 0. -0.  0. -0.  0.  0. -1. -1.]	1			
				[-0.  0. -0. -0. -1.  0. -0.  0.]	1			
				[ 0. -0.  0.  1. -0. -0. -1. -1.]	1			
				[-0. -0. -0.  1.  1. -0. -1.  0.]	1			
178	 61.51	 17.89	std	[-0.  0. -0.  0. -0.  1. -0. -0.]	2	 0.54	 0.80	 0.23
				[ 1.  0. -0. -0. -0.  0.  0.  0.]	2			
				[ 0.  0. -0.  0.  1.  0. -0.  0.]	1			
				[-0.  1. -0. -0. -0. -0. -0.  0.]	1			
				[-0.  0.  0. -1. -0. -0. -0. -0.]	1			
				[ 0.  0. -0. -1. -0.  1.  0. -1.]	1			
				[ 0. -0.  0.  0.  0.  1.  1.  0.]	1			
				[-0.  0. -0.  1.  0.  0.  0.  0.]	1			
179	 62.95	 17.99	std	[ 0.  0. -1.  0. -0.  0. -0.  0.]	2	 0.52	 0.80	 0.18
				[-1.  0.  0.  0.  0.  0. -0. -0.]	1			
				[ 0. -0.  0. -0. -0. -1. -0. -0.]	1			
				[-0.  0.  0.  0. -0. -0. -1.  0.]	1			
				[ 1. -0. -1. -0.  1. -1.  0. -0.]	1			
				[ 0.  1. -0. -0.  0.  0. -0.  0.]	1			
				[-0. -2. -2.  2. -1. -2.  1.  1.]	1			
				[-0.  0.  0.  0. -1. -0.  0. -0.]	1			
				[ 1.  1. -0. -2.  1. -0.  0.  0.]	1			
180	 64.42	 18.09	std	[ 0.  1. -1.  0. -1.  1. -1. -0.]	1	 0.68	 0.80	 0.00
				[ 1. -1.  0. -1.  0.  0. -1. -0.]	1			
				[ 0. -0. -0. -0.  1. -0.  1. -1.]	1			
				[ 0. -0.  0. -1. -0.  0.  0.  0.]	1			
				[-0.  0. -0.  0.  0. -1. -0.  0.]	1			
